Accession	Female_Parent	Male_Parent	Cross_Type
TMS13F1069P0008	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0009	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0010	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0012	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0013	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0014	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0015	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0016	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0017	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0018	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0019	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0020	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0021	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0022	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0023	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0024	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0025	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0041	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0042	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0044	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0045	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0046	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0047	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0048	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0049	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0050	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0051	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1069P0052	IITA-TMS-IBA982101	IITA-TMS-IBA011412	biparental
TMS13F1072P0002	IITA-TMS-IBA991903	IITA-TMS-IBA010903	biparental
TMS13F1074P0001	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0002	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0004	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0005	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0006	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0007	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0008	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0009	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0010	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0012	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0013	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0014	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0016	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0017	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0018	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0019	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0022	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1074P0023	IITA-TMS-IBA000345	IITA-TMS-IBA940006	biparental
TMS13F1077P0001	IITA-TMS-IBA000345	IITA-TMS-MOK980068	biparental
TMS13F1078P0003	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1079P0001	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0002	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0003	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0004	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0005	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0006	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0007	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0008	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0009	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0010	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0011	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0012	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0013	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0014	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1079P0015	IITA-TMS-IBA020131	IITA-TMS-ZAR930151	biparental
TMS13F1080P0001	IITA-TMS-IBA020131	IITA-TMS-IBA000017	biparental
TMS13F1081P0010	IITA-TMS-IBA020131	IITA-TMS-IBA011412	biparental
TMS13F1081P0015	IITA-TMS-IBA020131	IITA-TMS-IBA011412	biparental
TMS13F1082P0001	IITA-TMS-IBA020131	IITA-TMS-IBA030075	biparental
TMS13F1083P0001	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0002	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0003	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0004	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0005	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0006	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0007	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0008	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0009	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0010	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0011	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0012	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0013	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0014	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0015	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0016	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0017	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0018	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0020	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0021	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0022	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1083P0023	IITA-TMS-IBA020285	TMEB419	biparental
TMS13F1084P0001	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0002	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0003	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0004	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0005	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0006	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0007	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0009	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0010	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0011	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0012	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0013	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0014	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0015	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0016	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0017	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0018	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0019	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0020	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0021	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0022	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0023	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0024	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0025	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1084P0026	IITA-TMS-IBA020285	IITA-TMS-IBA930007	biparental
TMS13F1085P0003	IITA-TMS-IBA020285	IITA-TMS-IBA930151	biparental
TMS13F1086P0001	IITA-TMS-IBA020285	IITA-TMS-IBA970466	biparental
TMS13F1086P0002	IITA-TMS-IBA020285	IITA-TMS-IBA970466	biparental
TMS13F1086P0003	IITA-TMS-IBA020285	IITA-TMS-IBA970466	biparental
TMS13F1086P0004	IITA-TMS-IBA020285	IITA-TMS-IBA970466	biparental
TMS13F1086P0005	IITA-TMS-IBA020285	IITA-TMS-IBA970466	biparental
TMS13F1086P0006	IITA-TMS-IBA020285	IITA-TMS-IBA970466	biparental
TMS13F1087P0001	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0002	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0003	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0004	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0005	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0006	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0007	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0008	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0009	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0010	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0011	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0012	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0013	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0014	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0015	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0016	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0017	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0018	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0019	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1087P0020	IITA-TMS-IBA020285	IITA-TMS-IBA980002	biparental
TMS13F1088P0001	IITA-TMS-IBA020285	IITA-TMS-IBA000350	biparental
TMS13F1088P0002	IITA-TMS-IBA020285	IITA-TMS-IBA000350	biparental
TMS13F1088P0003	IITA-TMS-IBA020285	IITA-TMS-IBA000350	biparental
TMS13F1088P0004	IITA-TMS-IBA020285	IITA-TMS-IBA000350	biparental
TMS13F1088P0005	IITA-TMS-IBA020285	IITA-TMS-IBA000350	biparental
TMS13F1088P0006	IITA-TMS-IBA020285	IITA-TMS-IBA000350	biparental
TMS13F1088P0007	IITA-TMS-IBA020285	IITA-TMS-IBA000350	biparental
TMS13F1088P0008	IITA-TMS-IBA020285	IITA-TMS-IBA000350	biparental
TMS13F1088P0009	IITA-TMS-IBA020285	IITA-TMS-IBA000350	biparental
TMS13F1088P0010	IITA-TMS-IBA020285	IITA-TMS-IBA000350	biparental
TMS13F1088P0011	IITA-TMS-IBA020285	IITA-TMS-IBA000350	biparental
TMS13F1093P0001	IITA-TMS-IBA020285	IITA-TMS-IBA071313	biparental
TMS13F1093P0002	IITA-TMS-IBA020285	IITA-TMS-IBA071313	biparental
TMS13F1093P0003	IITA-TMS-IBA020285	IITA-TMS-IBA071313	biparental
TMS13F1093P0004	IITA-TMS-IBA020285	IITA-TMS-IBA071313	biparental
TMS13F1093P0005	IITA-TMS-IBA020285	IITA-TMS-IBA071313	biparental
TMS13F1093P0006	IITA-TMS-IBA020285	IITA-TMS-IBA071313	biparental
TMS13F1093P0007	IITA-TMS-IBA020285	IITA-TMS-IBA071313	biparental
TMS13F1093P0008	IITA-TMS-IBA020285	IITA-TMS-IBA071313	biparental
TMS13F1093P0009	IITA-TMS-IBA020285	IITA-TMS-IBA071313	biparental
TMS13F1093P0010	IITA-TMS-IBA020285	IITA-TMS-IBA071313	biparental
TMS13F1093P0011	IITA-TMS-IBA020285	IITA-TMS-IBA071313	biparental
TMS13F1094P0003	IITA-TMS-IBA063046	IITA-TMS-IBA930007	biparental
TMS13F1095P0001	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0002	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0003	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0004	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0005	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0006	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0007	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0008	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0009	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0010	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0011	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0012	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0013	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0014	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0015	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0016	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0017	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0018	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0019	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0020	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1095P0021	IITA-TMS-IBA063046	IITA-TMS-IBA950279	biparental
TMS13F1096P0001	IITA-TMS-IBA063046	IITA-TMS-IBA961089A	biparental
TMS13F1098P0003	IITA-TMS-IBA063046	IITA-TMS-IBA000070	biparental
